gonbidatuak	ABSVV.PTCPPLDEF	gonbidatu
.	_	.

Alemanian	PROPNSGIN+ESSDEF	Alemania
,	_	,
esate	N	esate
baterako	NUM	bat
,	_	,
emakumeek	ANIMNPLDEFERG	emakume
395	NUM	395
minutu	INANNINDFABS	minutu
dedikatzen	NFINVIPFV	dedikatu
dituzte	ARGAB3PARGER3PVIND	*edun
egunean	INANSGIN+ESSNDEF	egun
etxeko	ESSINANSGNDEF	etxe
zereginetara	INANNPLAT+ALLDEF	zeregin
,	_	,
eta	CONJ	eta
gizonezkoek	ANIMNPLDEFERG	gizonezko
aldiz	CONJ	aldiz
90	NUM	90
minutu	INANNINDFABS	minutu
(	_	(
egunkaria	NSGABSDEF	egunkari
,	_	,
95/8/24	NUM	95/8/24
)	_	)
.	_	.

Hezkuntza	NSGABSDEF	hezkuntza
baita	ARGAB3SVPROGIND	izan
gerra	N	gerra
honen	DEFSGGENDET	hau
beste	DET	beste
fronteetako	ESSINANNPLDEF	fronte
bat	NUM	bat
.	_	.

Frantziako	ESSPROPNSGDEF	Frantzia
politika	N	politika
gizonik	NPRTANIMINDF	gizon
ezagutuenetakoa	SGABSV.PTCPRLVDEF	ezagutu
da	ARGAB3SVPROGIND	izan
.	_	.

Hautagaia	SGABSANIMNDEF	hautagai
bakarra	SGABSADJDEF	bakar
bada	ARGAB3SVPROGIND	izan
irailaren	INANSGNGENDEF	irail
18an	NUM	18
presidentea	NSGABSDEF	presidente
eta	CONJ	eta
haren	DEFSGGENDET	hura
taldea	INANSGABSNDEF	talde
izendatuko	VV.PTCPPROSP	izendatu
dituzte	ARGAB3PARGER3PVIND	*edun
.	_	.

Hasiera	N	hasiera
batean	NUM	bat
,	_	,
hamar	NUM	hamar
hiri	INANNINDFABS	hiri
aurkeztu	VV.PTCPPFV	aurkeztu
ziren	ARGAB3PVIND	izan
kirol	N	kirol
zita	N	zita
nagusia	SGABSADJDEF	nagusi
antolatu	VV.PTCP	antolatu
asmoz	INANNINDFINS	asmo
,	_	,
baina	CONJ	baina
abuztuaren	NSGGENDEF	abuztu
28an	NUM	28
gainerako	ADJ	gainerako
bost	NUM	bost
hiriak	INANABSNPLDEF	hiri
kaleratu	VV.PTCP	kaleratu
egin	VV.PTCPPFV	egin
zituzten	ARGAB3PARGER3PVIND	*edun
(	_	(
Sevilla	PROPN	Sevilla
,	_	,
Kuala	PROPN	Kuala
Lumpur	PROPN	Lumpur
,	_	,
Bangkok	PROPN	Bangkok
,	_	,
Kairo	PROPN	Kairo
eta	CONJ	eta
Habana	PROPNSGABSDEF	Habana
)	_	)
.	_	.

Sa	PROPN	Sa
Pintok	PROPNSGDEFERG	Pinto
ezin	NINDFABS	ezin
izan	VV.PTCPPFV	izan
zuen	ARGAB3SARGER3SVPROGIND	ukan
lehen	NUM	lehen
dendoraldian	NSGIN+ESSDEF	dendoraldi
jokatu	VV.PTCP	jokatu
,	_	,
UEFAk	PROPNSGDEFERG	UEFA
urtebetez	NINDFINS	urtebete
zigortu	VV.PTCPPFV	zigortu
baitzuen	ARGAB3SARGER3SVIND	*edun
Artur	PROPN	Artur
Jorge	PROPN	Jorge
Portugalgo	ESSPROPNSGDEF	Portugal
hautatzaileari	SGDATANIMNDEF	hautatzaile
jotzeagatik	SGVDEF	jo
.	_	.

PPrentzat	PROPNBENSGDEF	PP
beharrezkoa	SGABSADJDEF	beharrezko
litzateke	ARGAB3SCONDVPROG	izan
Sudupek	PROPNSGDEFERG	Sudupe
egungo	ADJ	egungo
marko	N	marko
juridikoari	SGDATADJDEF	juridiko
,	_	,
Konstituzioari	NSGDATDEF	konstituzio
eta	CONJ	eta
Estatutuari	NSGDATDEF	estatutu
leialtasuna	INANSGABSNDEF	leialtasun
eta	CONJ	eta
errespetua	INANSGABSNDEF	errespetu
azaltzea	VABS	azaldu
Manriquek	PROPNSGDEFERG	Manrique
esan	VV.PTCPPFV	esan
zuenez	ARGAB3SARGER3SVIND	*edun
.	_	.

Tiran	NSGIN+ESSDEF	tira
,	_	,
Donibaneko	PROPN	Donibaneko
eta	CONJ	eta
Astillerok	PROPNSGDEFERG	Astillero
ere	CONJ	ere
aise	ADV	aise
eskuratu	VV.PTCPPFV	eskuratu
zuten	ARGAB3SARGER3PVIND	*edun
txartela	INANSGABSNDEF	txartel
.	_	.

Fidel	PROPN	Fidel
Castrok	PROPNERGSGDEF	Castro
Felipe	PROPN	Felipe
Perez	PROPN	Perez
Roque	PROPN	Roque
gaztea	NSGDEFABS	gazte
kargua	DEFINANNABSSG	kargu
betetzeko	VINDFABS	bete
oso	ADV	oso
egokia	ADJSGDEFABS	egoki
dela	ARGAB3SPROGINDV	izan
azpimarratzen	NFINIPFVV	azpimarratu
du	ARGAB3SARGER3SINDV	*edun
:	_	:

Atzo	ADV	atzo
jakinarazi	VCAUS	jakinaraz
zutenez	ARGER3PARGAB3SVIND	*edun
,	_	,
Alavesen	PROPNDEFSGGEN	Alaves
aurtengo	ADJ	aurtengo
batzar	N	batzar
orokorra	ADJSGDEFABS	orokor
irailaren	SGDEFGENINANN	irail
21ean	NUM	21
egingo	VPROSPV.PTCP	egin
da	ARGAB3SVIND	izan
,	_	,
Gasteizko	PROPNDEFSGESS	Gasteiz
Europa	PROPN	Europa
Pabilioian	IN+ESSSGDEFN	pabilioi
,	_	,
arratsaldeko	DEFSGESSINANN	arratsalde
20:00etan	NUM	20:00
.	_	.

Ez	NINANINDFABS	ez
dago	ARGAB3SPROGINDV	egon
jakiterik	PRTV	jakin
,	_	,
ordea	CONJ	ordea
,	_	,
gusturago	CMPRADV	gustura
nor	PRO	nor
zegoen	ARGAB3SPROGINDV	egon
.	_	.

Euriak	INANSGNDEFERG	euri
eraginda	VV.PTCP	eragin
,	_	,
igandean	INANSGIN+ESSNDEF	igande
bertan	ADV	bertan
behera	NSGAT+ALLDEF	behe
gelditu	VV.PTCPPFV	gelditu
zen	ARGAB3SVIND	izan
torneoa	NSGABSDEF	torneo
,	_	,
baina	CONJ	baina
Loweryk	PROPNSGDEFERG	Lowery
arazorik	NAT+ABL	arazo
gabe	ADPINANINDF	gabe
eutsi	VV.PTCPPFV	eutsi
zion	ARGAB3SARGER3SARGDA3SVIND	*edun
atzo	ADV	atzo
lehen	NUM	lehen
portuari	INANSGDATNDEF	postu
.	_	.

Brasilek	PROPNSGDEFERG	Brasil
Portugalen	PROPNGEN	Portugal
aurka	ADPSGABSDEF	aurka
jokatu	VV.PTCP	jokatu
beharko	V	behar_izan
du	ARGAB3SARGER3SVIND	*edun
,	_	,
eta	CONJ	eta
Espainiak	PROPNSGDEFERG	Espainia
Errusia	PROPNSGABSDEF	Errusia
izango	VV.PTCPPROSP	izan
du	ARGAB3SARGER3SVIND	*edun
aurkari	NINDFABS	aurkari
.	_	.

ANGEL	PROPN	Angel
MORALES	PROPNSGABSDEF	Morales
berreskuratzeko	ESSV	berreskura
aukera	INANSGABSNDEF	aukera
baliatu	VV.PTCP	baliatu
egin	VV.PTCPPFV	egin
du	ARGAB3SARGER3SVIND	*edun
Espanyolek	PROPNSGDEFERG	Espanyol
.	_	.

Iaz	ADV	iaz
Alavesen	PROPNSGIN+ESSDEF	Alaves
ez	NEGPART	ez
zegoen	ARGAB3SVPROGIND	egon
arren	CONJ	arren
,	_	,
oso	ADV	oso
ondo	ADV	ondo
daki	ARGAB3SARGER3SVPROGIND	jakin
halaber	CONJ	halaber
,	_	,
Athletic	PROPNSGABSDEF	Athletic
mendean	ADV	mendean
hartzeko	ESSV	hartu
irrikaz	INANNINDFINS	irrika
daudela	ARGAB3PVPROGIND	egon
bere	SGGENDET	bera
taldekideak	NABSPLDEF	taldekide
.	_	.

Multikulturalismoaren	NGENSGDEF	multikulturalismo
irakurketa	N	irakurketa
baikorra	ADJSGDEFABS	baikor
egiten	NFINIPFVV	egin
du	ARGAB3SARGER3SINDV	*edun
,	_	,
lehenik	ADV	lehenik
eta	CONJ	eta
behin	ADV	behin
,	_	,
Hughesek	PROPNERGSGDEF	Hughes
:	_	:

Bi	NUM	bi
Gurutze	N	gurutze
Gorriek	ERGADJDEFPL	gorri
izenpetutako	VV.PTCPESS	izenpetu
ituna	DEFSGABSINANN	itun
goraipatu	VV.PTCP	goraipatu
egin	VPFVV.PTCP	egin
zuen	ARGER3SARGAB3SVIND	*edun
Hego	N	hego
Koreako	PROPNDEFSGESS	Korea
lehendakariaren	SGDEFGENN	lehendakari
bozemaile	N	bozemaile
Park	PROPN	Park
Joon-yungek	ERGPROPNDEFSG	Joon-yung
.	_	.

"	_	"
Hiltzeko	ESSV	hil
beldurra	INANSGABSNDEF	beldur
,	_	,
adibidez	ADV	adibidez
,	_	,
magia-gizonen	ANIMNGENPLDEF	magia+-+gizon
eta	CONJ	eta
apaizen	ANIMNGENPLDEF	apaiz
eragina	NSGABSDEF	eragin
da	ARGAB3SVPROGIND	izan
"	_	"
.	_	.

Hori	DEFSGABSDET	hori
logikoa	SGABSADJDEF	logiko
dela	ARGAB3SVPROGIND	izan
uste	NINDFABS	uste
du	ARGAB3SARGER3SVPROGIND	ukan
askok	ERGINDFDET	asko
.	_	.

Partidu	N	partidu
Popularreko	ESSSGADJDEF	popular
parlamentarioaren	SGANIMNGENDEF	parlamentario
aburuz	INANNINDFINS	aburu
,	_	,
"	_	"
ez	NEGPART	ez
da	ARGAB3SVPROGIND	izan
normala	SGABSADJDEF	normal
ETB	PROPNSGABSDEF	ETB
Espainiako	ESSPROPNSGDEF	Espainia
Erregearen	NSGGENDEF	errege
Gabonetako	ESSPROPNPLDEF	Gabonak
mezua	SGABSANIMNDEF	mezu
eskaintzen	NFINVIPFV	eskaini
ez	NEGPART	ez
duen	ARGAB3SARGER3SVIND	*edun
Espainiako	ESSPROPNSGDEF	Espainia
telebista	N	telebista
bakarra	SGABSADJDEF	bakar
izatea	VABS	izan
.	_	.

Gakoa	INANSGABSNDEF	gako
,	_	,
ostera	CONJ	ostera
,	_	,
atzealdean	INANSGIN+ESSNDEF	atzealde
dago	ARGAB3SVPROGIND	egon
.	_	.

Berak	ERGDEFSGDET	bera
podiuma	INANSGABSNDEF	podium
du	ARGAB3SARGER3SVPROGIND	ukan
helburu	INANNINDFABS	helburu
,	_	,
baina	CONJ	baina
badaki	ARGAB3SARGER3SPOSVPROGIND	jakin
elastiko	N	elastiko
arrosa	SGABSADJDEF	arrosa
berea	NSGABSDEF	bera
izan	VNFIN	izan
daitekeela	ARGAB3SVPOT	*edin
.	_	.

Borregeroen	DEFPLGENN	borregero
proiektua	DEFSGABSINANN	proiektu
landu	VV.PTCP	landu
behar	INDFABSN	behar
genuen	ARGAB3SARGER1PPROGINDV	ukan
.	_	.

Orduan	ADV	orduan
ohartu	VV.PTCPPFV	ohartu
nintzen	ARGAB1SVIND	izan
neu	PRO1SGABSDEF	neu
ere	CONJ	ere
Pabeko	ESSPROPNSGDEF	Pabe
kalean	INANSGIN+ESSNDEF	kale
idatzirik	V.PTCPPRTVINDF	idatzi
dagoen	ARGAB3SVPROGIND	egon
"	_	"
Euskal	PROPN	Euskal
Herria	NSGABSDEF	herri
askatu	V.PTCPINDFVABS	askatu
"	_	"
nork	PRO	nor
ulertuko	VV.PTCPPROSP	ulertu
duen	ARGAB3SARGER3SVIND	*edun
.	_	.

Ligako	ESSINANSGNDEF	liga
jokalari	N	jokalari
indartsuenetakoa	SGABSRLDEFADJ	indartsu
da	ARGAB3SVPROGIND	izan
.	_	.

-	_	-
Lehenago	ADV	lehenago
ere	CONJ	ere
izana	SGABSVV.PTCPDEF	izan
naiz	ARGAB1SVPROGIND	izan
haran	N	haran
honetan	IN+ESSSGDEFDET	hau
.	_	.

Ez	NEGPART	ez
ziren	ARGAB3PVIND	izan
izan	VV.PTCPPFV	izan
Benidormeko	ESSPROPNSGDEF	Benidorm
irteeran	INANSGIN+ESSNDEF	irteera
Gines	PROPN	Gines
Salmeron	PROPN	Salmeron
(	_	(
Jazztel	PROPN	Jazztel
-	_	-
Costa	PROPN	Costa
de	_	de
Almeria	PROPNSGABSDEF	Almeria
)	_	)
eta	CONJ	eta
Alberto	PROPN	Alberto
Martinez	PROPN	Martinez
pasaitarra	SGABSADJDEF	pasaitar
(	_	(
Euskaltel-Euskadi	PROPNSGABSDEF	Euskaltel-Euskadi
)	_	)
,	_	,
herenegun	ADV	herenegun
erori	VV.PTCP	erori
eta	CONJ	eta
min	NINDFABS	min
hartuta	VV.PTCP	hartu
baitzeuden	ARGAB3PVPROGIND	egon
.	_	.

Horrelako	ADJ	horrelako
erantzunak	PLDEFABSINANN	erantzun
gehiagotan	ADV	gehiagotan
eman	VV.PTCP	eman
beharko	V	behar_izan
diren	ARGAB3PVIND	izan
ziurtasuna	DEFSGABSINANN	ziurtasun
agertu	VPFVV.PTCP	agertu
zuen	ARGER3SARGAB3SVIND	*edun
.	_	.

Dotea	DEFSGABSINANN	dote
,	_	,
beraz	CONJ	beraz
,	_	,
seniparteak	DEFABSPLN	seniparte
ordaintzeko	VINDFABS	ordaindu
erabiltzen	VNFINIPFV	erabili
da	ARGAB3SVIND	izan
.	_	.

Zuetako	PRO	zuek
askori	DATDETINDF	asko
ezagunak	ADJDEFPLABS	ezagun
egingo	PROSPVV.PTCP	egin
zaizkizue	ARGAB3PARGDA2PINDV	izan
hemen	ADV	hemen
agertuko	PROSPVV.PTCP	agertu
diren	ARGAB3PINDV	izan
jolasak	DEFINANPLNABS	jolas
,	_	,
baina	CONJ	baina
gazteontzat	NBENDEFPL	gazte
berriak	ADJDEFPLABS	berri
izango	VPROSPV.PTCP	izan
dira	ARGAB3PINDV	izan
.	_	.

"	_	"
Belokiren	PROPNGEN	Beloki
kontra	ADPSGDEF	kontra
gertatutakoaren	SGVV.PTCPGENDEF	gertatu
arantza	NSGABSDEF	arantza
kendu	VV.PTCP	kendu
nahi	NINDFABS	nahi
nuke	ARGAB3SARGER1SCONDVPROG	ukan
Aimarri	PROPNSGDATDEF	Aimar
irabazita	VV.PTCP	irabazi
.	_	.

Beraz	CONJ	beraz
,	_	,
lege	N	lege
proiektu	N	proiektu
hau	DETDEFSGABS	hau
Jospinen	PROPNDEFSGGEN	Jospin
gobernuak	ERGSGDEFN	gobernu
aurreratzeko	VESS	aurreratu
xedez	INDFINSINANN	xede
,	_	,
Chevenement	PROPN	Chevenement
kasuari	DATSGDEFINANN	kasu
irtenbide	N	irtenbide
bat	NUM	bat
beharko	V	behar_izan
dio	ARGDA3SARGER3SARGAB3SVIND	*edun
eman	VV.PTCP	eman
Jospinek	ERGPROPNDEFSG	Jospin
.	_	.

Vietnam	PROPN	Vietnam
eta	CONJ	eta
atzerriko	ESSNSGDEF	atzerri
langile	N	langile
ugari	INDFABSDET	ugari
ari	V	ari
da	ARGAB3SVPROGIND	izan
lanean	INANSGIN+ESSNDEF	lan
uholdeek	INANNPLDEFERG	uholde
kaltetutakoei	DATVV.PTCPPLDEF	kaltetu
laguntzeko	INDFVABS	lagundu
.	_	.

Hemendik	ADVAT+ABL	hemen
aurrera	NSGAT+ALLDEF	aurre
NPN	PROPN	NPN
motako	INANN	mota
transistorea	INANSGABSNDEF	transistore
azalduko	VV.PTCPPROSP	azaldu
dugu	ARGAB3SARGER1PVIND	*edun
.	_	.

Alta	CONJ	alta
,	_	,
oraindik	ADV	oraindik
erabakia	NSGABSDEF	erabaki
hartu	VV.PTCPPFV	hartu
ez	NEGPART	ez
dutenenetatik	ARGAB3SARGER3PAT+ABLPLDEFVIND	*edun
gehienek	ERGDEFPLDET	gehien
uste	NINDFABS	uste
dute	ARGAB3SARGER3PVPROGIND	ukan
baiezko	ADJ	baiezko
botoa	NSGABSDEF	boto
emango	VV.PTCPPROSP	eman
dutela	ARGAB3SARGER3PVIND	*edun
.	_	.

Gorek	PROPNSGDEFERG	Gore
Senatura	INANSGNAT+ALLDEF	senatu
eraman	VV.PTCP	eraman
nahi	NINDFABS	nahi
du	ARGAB3SARGER3SVPROGIND	ukan
berriro	ADV	berriro
arma	N	arma
nuklearren	GENPLADJDEF	nuklear
debekua	INANSGABSNDEF	debeku
ezartzeko	ESSV	ezarri
hitzarmena	INANSGABSNDEF	hitzarmen
.	_	.

Urteak	INANABSNPLDEF	urte
pasa	NFINV	pasatu
ahala	ADV	ahala
,	_	,
Apirilaren	INANSGNGENDEF	apiril
24ko	NUM	24
Komitea	NSGABSDEF	komite
Frantzian	PROPNSGIN+ESSDEF	Frantzia
bizi	INDFABSADJ	bizi
diren	V	izan
armeniarrak	ABSANIMNPLDEF	armeniar
oro	INDFABSDET	oro
ordezkatu	VV.PTCP	ordezkatu
gogo	NINDFABS	gogo
dituen	V	ukan
erakunde	N	erakunde
bat	NUM	bat
bihurtu	VV.PTCP	bihurtu
egin	VV.PTCPPFV	egin
da	ARGAB3SVIND	izan
.	_	.

Pisu	N	pisu
librean	IN+ESSADJDEFSG	libre
,	_	,
ñapurrak	PROPN	ñapurrak
,	_	,
Beskoitze	PROPN	Beskoitze
,	_	,
Jutsi	PROPN	Jutsi
eta	CONJ	eta
Uztaritze	PROPNDEFSGABS	Uztaritze
lehiatuko	VPROSPV.PTCP	lehiatu
dira	ARGAB3PVIND	izan
.	_	.

Horietako	DETDEFESSPL	horiek
65	NUM	65
bi	NUM	bi
untzitan	NIN+ESSINDF	ontzi
zihoazen	ARGAB3PPROGINDV	joan
eta	CONJ	eta
Tarifako	ESSDEFINANNSG	tarifa
kostaldetik	DEFINANNAT+ABLSG	kostalde
penintsulara	DEFINANAT+ALLNSG	penintsula
sartzen	VIN+ESS	sartu
saiatu	PFVVV.PTCP	saiatu
ziren	ARGAB3PINDV	izan
.	_	.

Jarrai	NFINV	jarraitu
iezaiezu	ARGDA3PARGAB3SARGER2SIMPV	*ezan
esperientzian	DEFINANIN+ESSNSG	esperientzia
agertzen	NFINIPFVV	agertu
diren	ARGAB3PINDV	izan
orientabideei	NDATDEFPL	orientabide
eta	CONJ	eta
hau	SGDETDEFABS	hau
egin	VV.PTCPINDFABS	egin
ondoren	ADV	ondoren
aurkezten	NFINIPFVV	aurkeztu
zaizkizun	ARGAB3PARGDA2SINDV	izan
galderei	DEFINANPLDATN	galdera
erantzun	NFINV	erantzun
.	_	.

Eskuin	N	eskuin
eskua	NSGABSDEF	esku
sakelean	NSGIN+ESSDEF	sakela
sartu	VV.PTCP	sartu
eta	CONJ	eta
giltza	N	giltza
sorta	INANSGABSNDEF	sorta
atera	VV.PTCPPFV	atera
zuen	ARGAB3SARGER3SVIND	*edun
,	_	,
haietako	ESSDEFPLDET	haiek
bat	NUM	bat
aukeratuz	INSV.PTCPINDFV	aukeratu
.	_	.

Astillerok	PROPNSGDEFERG	Astillero
eutsi	VV.PTCP	eutsi
egin	VV.PTCPPFV	egin
zion	ARGAB3SARGER3SARGDA3SVIND	*edun
Santanderrekiko	ESSPROPNSGDEF	Santander
aldeari	INANSGDATNDEF	alde
,	_	,
eta	CONJ	eta
gainerako	ADJ	gainerako
hiru	NUM	hiru
ontziek	INANNPLDEFERG	ontzi
ez	NEGPART	ez
zuten	ARGAB3SARGER3PVIND	*edun
ez	NEGPART	ez
aurrera	INANSGNAT+ALLDEF	aurre
ezta	CONJ	ezta
atzera	ADV	atzera
egin	V.PTCPINDFVABS	egin
.	_	.

Gizonezko	N	gizonezko
bat	NUM	bat
hil	VV.PTCPPFV	hil
duela	ARGAB3SARGER3SVIND	*edun
ukatu	VV.PTCPPFV	ukatu
du	ARGAB3SARGER3SVIND	*edun
LVF	PROPN	LFV
talde	N	talde
armatu	VV.PTCP	armatu
loialistak	DEFSGADJERG	loialista
.	_	.

Halaber	CONJ	halaber
,	_	,
bestelako	ADJ	bestelako
delitu	N	delitu
motak	INANABSNPLDEF	mota
ere	CONJ	ere
tipifikatu	VV.PTCPPFV	tipifikatu
dituzte	ARGAB3PARGER3PVIND	*edun
,	_	,
egun	ADV	egun
zigorrik	INANNPRTINDF	zigor
jasotzen	NFINVIPFV	jaso
ez	NEGPART	ez
duten	ARGAB3SARGER3PVIND	*edun
ekintzak	INANABSNPLDEF	ekintza
zigortuz	INSV.PTCPINDFV	zigortu
,	_	,
batez	NUM	bat
ere	CONJ	ere
adierazpen	N	adierazpen
askatasunaren	INANSGNGENDEF	askatasun
ingurukoak	INANABSNPLDEF	inguru
.	_	.

UHOLDE	N	uholde
larriak	ADJDEFPLABS	larri
gertatzen	VIN+ESS	gertatu
ari	V	ari
dira	ARGAB3PPROGINDV	izan
Vietnamen	IN+ESSPROPNDEFSG	Vietnam
,	_	,
azken	NUM	azken
40	NUM	40
urteetako	PLDEFESSINANN	urte
larrienak	RLPLDEFABSADJ	larri
alegia	CONJ	alegia
.	_	.

Athleticeko	PROPNDEFSGESS	Athletic
entrenatzailea	DEFABSSGN	entrenatzaile
ez	NEGPART	ez
dago	ARGAB3SPROGINDV	egon
kezkatuta	VV.PTCP	kezkatu
,	_	,
taldeak	SGDEFERGINANN	talde
ez	NEGPART	ez
duelako	ARGER3SARGAB3SVIND	*edun
golik	PRTINDFN	gol
sartu	VPFVV.PTCP	sartu
azken	NUM	azken
hiru	NUM	hiru
partiduetan	PLIN+ESSDEFINANN	partidu
.	_	.

Festina	PROPN	Festina
taldeko	ESSDEFINANNSG	talde
David	PROPN	David
Plaza	PROPN	Plaza
espainiarra	ADJSGDEFABS	espainiar
da	ARGAB3SPROGINDV	izan
orain	ADV	orain
Alemaniako	PROPNESSSGDEF	Alemania
Itzuliko	NESSSGDEF	itzuli
liderra	NSGDEFABS	lider
.	_	.

Bukaeran	INANSGIN+ESSNDEF	bukaera
erritmoa	INANSGABSNDEF	erritmo
asko	ADV	asko
igo	VV.PTCPPFV	igo
da	ARGAB3SVIND	izan
,	_	,
ordurako	ADV	ordurako
indarrik	INANNPRTINDF	indar
ez	NEGPART	ez
zegoen	ARGAB3SVPROGIND	egon
eta	CONJ	eta
azkenean	ADV	azkenean
denbora	N	denbora
txarra	SGABSADJDEF	txar
egin	VV.PTCPPFV	egin
dugu	ARGAB3SARGER1PVIND	*edun
"	_	"
.	_	.

-	_	-
Urriago	INDFCMPRABSADJ	urri
ureztatu	VV.PTCP	ureztatu
eta	CONJ	eta
ihinztatu	VV.PTCP	ihinztatu
.	_	.

Pixkanaka-pixkanaka	INDFABSADJ	pixkanaka-pixkanaka
Bittor	PROPN	Bittor
Alkizaren	PROPNSGGENDEF	Alkiza
egoerak	INANNINDFERG	egoera
ere	CONJ	ere
hobera	AT+ALLSGADJDEF	hobe
egin	VV.PTCPPFV	egin
du	ARGAB3SARGER3SVIND	*edun
.	_	.

Alderdi	N	alderdi
demokratiko	ADJ	demokratiko
batekoa	NSGABSDEF	bat
dela	ARGAB3SVPROGIND	izan
dioenak	ARGAB3SARGER3SSGVDEFPROGINDERG	esan
ETAko	ESSPROPNSGDEF	ETA
presoak	NABSPLDEF	preso
euren	PRO	eurak
jaioterrira	NSGAT+ALLDEF	jaioterri
ekartzeko	ESSV	ekarri
eskaerarik	INANNPRTINDF	eskaera
ez	NEGPART	ez
diezaiola	ARGAB3SARGER3SARGDA3SVSBJV	*ezan
egin	NFINV	egin
Madrilgo	ESSPROPNSGDEF	Madril
Gobernuari	NSGDATDEF	gobernu
"	_	"
.	_	.

Okindegien	INANNGENPLDEF	okindegi
usaina	INANSGABSNDEF	usain
somatzen	NFINVIPFV	sumatu
dut	ARGAB3SARGER1SVIND	*edun
eta	CONJ	eta
buru	N	buru
makur	INDFABSADJ	makur
pasa	VV.PTCPPFV	pasatu
behar	INANNINDFABS	behar
umeen	ANIMNGENPLDEF	ume
askari	N	askari
goxoen	GENADJ	goxo
aurrean	ADPIN+ESSPLDEF	aurre
.	_	.

Iaz	ADV	iaz
Andino	PROPNSGDEFABS	Andino
La	_	La
Riojan	PROPNDEFSGIN+ESS	Rioja
jokatu	PFVVV.PTCP	jokatu
zuen	ARGAB3SARGER3SINDV	*edun
.	_	.

Ia	ADV	ia
buruz	ADV	buruz
zekien	ARGAB3SARGER3SVPROGIND	jakin
.	_	.

Honako	ADJ	honako
esaldi	N	esaldi
hauen	DEFGENPLDET	hauek
tankerakoak	INANABSNPLDEF	tankera
sarritan	ADV	sarritan
entzungo	VV.PTCPPROSP	entzun
zenituen	ARGAB3PARGER2SVIND	*edun
,	_	,
noski	ADV	noski
:	_	:

Ilusioa	NSGABSDEF	ilusio
,	_	,
urratsak	INANABSNPLDEF	urrats
egiteko	ESSV	egin
aukera	INANSGABSNDEF	aukera
eta	CONJ	eta
konponbide	N	konponbide
politikoa	SGABSADJDEF	politiko
lortzeko	ESSV	lortu
konpromezua	NSGABSDEF	konpromiso
nabarmentzen	IN+ESSV	nabarmendu
ari	V	ari
dira	ARGAB3PVPROGIND	izan
gizartean	INANSGIN+ESSNDEF	gizarte
.	_	.

Gainera	CONJ	gainera
,	_	,
Portlandek	ERGPROPNDEFSG	Portland
14	NUM	14
orduko	INANN	ordu
bidaia	DEFSGABSINANN	bidaia
egin	VPFVV.PTCP	egin
zuen	ARGER3SARGAB3SVIND	*edun
herenegun	ADV	herenegun
Cetinjera	PROPNDEFSGAT+ALL	Cetinje
iristeko	VINDFABS	iritsi
,	_	,
eta	CONJ	eta
horrek	ERGDETDEFSG	hori
nekea	DEFSGABSINANN	neke
eragiten	VNFINIPFV	eragin
du	ARGER3SARGAB3SVIND	*edun
beti	ADV	beti
.	_	.

Italiako	PROPNDEFSGESS	Italia
pasaportea	DEFSGABSINANN	pasaporte
ere	CONJ	ere
badu	ARGER3SARGAB3SPROGPOSINDV	ukan
.	_	.

Urte	N	urte
erdia	DEFSGABSINANN	erdi
daramazu	ARGER2SARGAB3SPROGINDV	eraman
Baskonian	IN+ESSPROPNDEFSG	Baskonia
.	_	.

Ipar	N	ipar
Euskal	N	euskal
Herriko	ESSNSGDEF	herri
eskuina	NSGABSDEF	eskuin
eta	CONJ	eta
Nafarroako	ESSPROPNSGDEF	Nafarroa
UPN	PROPN	UPN
eta	CONJ	eta
PSN	PROPNSGABSDEF	PSN
bereziki	ADV	bereziki
gogor	ADV	gogor
eta	CONJ	eta
sutsu	INDFABSADJ	sutsu
agertu	VV.PTCPPFV	agertu
dira	ARGAB3PVIND	izan
Udalerrien	NGENPLDEF	udalerri
Biltzarraren	NSGGENDEF	biltzar
asmoarekin	INANSGNCOMDEF	asmo
kontra	ADV	kontra
.	_	.

Berlingo	ESSPROPNSGDEF	Berlin
bilkurako	ESSINANSGNDEF	bilkura
ustekabea	INANSGABSNDEF	ustekabe
Gabriela	PROPN	Gabriela
Szaboren	PROPNSGGENDEF	Szabo
porrota	INANSGABSNDEF	porrot
izan	VV.PTCPPFV	izan
zen	ARGAB3SVIND	izan
3.000	NUM	3.000
metroko	ESSINANSGNDEF	metro
proban	INANSGIN+ESSNDEF	proba
.	_	.

Zergatik	ADV	zergatik
bueltatu	VV.PTCPPFV	bueltatu
haiz	ARGAB2SVIND	izan
horra	ADV	horra
?	_	?

Mazasek	ERGPROPNDEFSG	Mazas
8	NUM	8
puntu	INDFABSINANN	puntu
egin	VPFVV.PTCP	egin
zituen	ARGAB3PARGER3SVIND	*edun
jaurtiketetan	IN+ESSDEFPLN	jaurtiketa
.	_	.

Pertsona	N	pertsona
batzuek	ERGDEFPLDET	batzuk
baskula	N	baskula
gainean	ADPINANIN+ESS	gain
sentitzen	NFINVIPFV	sentitu
dutena	ARGAB3SARGER3PSGABSDEFVIND	*edun
.	_	.

"	_	"
Ni	PRO	ni
ez	NEGPART	ez
naiz	ARGAB1SINDV	izan
harritu	PFVVV.PTCP	harritu
garaipenarekin	DEFINANNCOMSG	garaipen
,	_	,
eta	CONJ	eta
ondo	ADV	ondo
